customer_id,total_disbursed,total_repaid,net_exposure
cb7371e116c226ab63e84d6fa3a9f0f2917fda1ba5762851d5245b86a860fc9f,194480.0,72721.67000000001,121758.32999999999
9804df8e06f4f49dbaa326ca63cd82486c3f57ca8c7c632ec8ed73f08f26657a,157500.0,35791.83,121708.17
083a3cd001258bfb2c893215b621d4fca261254292f0517757b71beed9594850,158840.0,37273.6,121566.4
63ba5a7cf95f2006434355944aed0d46226bf9de866f648c5389d15e68369ff6,216000.0,94543.99999999999,121456.00000000001
4bd1433c8b163ad4dd42f1fcce29e814cce5457a6f244833e54afaa6c385b951,212940.0,91618.80000000022,121321.19999999978
ec51e22dd886db9139630eeeed3b102ac8fbf937ef0173fd151778190f0d56c8,318500.0,197224.9999999999,121275.00000000009
8ea188f80f0f755b2d7a0ac07c9dd20226c221bac31ca34be63ec0d9e801504b,318500.0,197225.0,121275.0
5e607c9d10aa979f45bcfaf81af8d158bb058013e415cdb59221408d72258a3d,174300.0,53117.63999999992,121182.36000000007
1d39fb3f7d8059113ccfe12a6e79f6b79aa7b642fadfe4921ed6592113fa7b8f,271210.0,150148.7999999994,121061.2000000006
a0baa10f57844b69e149bc483ed8b77e51bd7534c29b93585cd9c7628aae9c10,172900.0,52128.67000000005,120771.32999999996
fe0ffcf37ee82cc2aa4b831627626811607424b55561e65c885cd579da23e909,160650.0,39983.99999999995,120666.00000000006
5bb54c21aaab173360c8669bd6058c195f11bec99e04c6bc2e5b3037fe42b641,281260.0,160597.49999999988,120662.50000000012
5f1ef0c19346174e7f26461067e87660a21adee71bf505ff2fbbada0e74efd6e,240480.0,120002.40000000007,120477.59999999993
35778266011fcb3f5d10f762080f67a6da6bdaa5e72c80cdad5d9c5dd2c3e63b,199800.0,79838.84999999992,119961.15000000008
fb60f9a644a24536e98c3c711cad294604ff7900e6d1c0f8fd1b8c3ea051af83,168000.0,48347.84,119652.16
1faaa4859b2c41094efb165647e3c4fbb0f4fb387e57a356150f259449377065,171600.0,52129.169999999984,119470.83000000002
147776e3c69eb7899bb0383851cd56fafeda3aa8557bae91ba378ea9afa87f0b,221125.0,101717.49999999988,119407.50000000012
0040ca9be4cad41d05abff9c33c7111730c24917a84f8c415aa1742fe47a3738,434000.0,314750.0,119250.0
d7cf415ce9092b497c46cd6e91de06439627f00a2be0545d8080b82d71eb4a21,204480.0,85357.91999999994,119122.08000000006
445ac564070a40699584c5d4c8c5fa3db69661f9cf752f6a93edf7d7884c1719,283320.0,164464.20000000007,118855.79999999993
303d38ef3526f06aa85e2a93e5342b3f911f477c6441bf0c0c70392d91d531b0,226540.0,108824.40000000011,117715.59999999989
3f7c70fc3d544f9b27c8f149b47ea409290af407b684dfe552bcee3e48594cba,182000.0,64356.32000000001,117643.68
de532e46fc0dcb39b2976baf795ad0dc0387b76baec6ab9c237ae84d7e13859e,182000.0,64399.99999999998,117600.00000000003
30993fd0813a5f7b8b846a0bbdc9a6b04f4066ab752190e08727b2c6ab29d985,131200.0,15556.699999999992,115643.3
d4b7ce2ae77e513d3e80774829cdf001ccae992b18d35a3d06b54d12a16f2d6d,196000.0,80499.99999999999,115500.00000000001
4066bc4eebb700744a9b8fbb865b0ecb0111d93e4304d8853ac62a14e11affaa,275800.0,161495.99999999997,114304.00000000003
892b63cf59b3a6b05b3b33a139e5c0e9c7a75148de34965cde4f0d00224a5f57,173710.0,59498.00000000009,114211.99999999991
78811c039d0b1c727fd56a53074935f09e5a75b4d98d93e454d55420191990e9,227500.0,113349.3,114150.7
f4e72d43976acb3a0cdd4761373450cea126df07e891cf98ed8c93f7cdee9b0e,220320.0,106879.5,113440.5
b41cb39b135dab3b8d40aaef6646dcc2f17037ea3bd071b35272b2d5154d4784,242150.0,128923.19999999982,113226.80000000018
f976113f11873f2fe983aa820d7bb07036e3d3be79c152b4ece5599cf53d03da,265020.0,152144.99999999988,112875.00000000012
fcc90ca98b1cd18f4875be3cf0f1914d9d02410ce10d302922eac7269fea9a2f,180500.0,67626.84999999999,112873.15000000001
99da0cd4b114b740430ba7e9fcc46adbc6dde2705535766db43c1cc02e2f28ce,171120.0,58502.55999999996,112617.44000000003
486d2b3b8f7fdac9c3c9897ecffcd3e606b2ebf7b68e9666b36a3312a0adec70,222600.0,110064.0,112536.0
02561c12eb8e0e97e1166da0cb9cefcd3b3679a7e3bfe16ff86ad33a1fb06e41,248960.0,136689.0,112271.0
90687619570e9735e589f0447ee7c5a379f96c3c5184b8f15b7eeeaa73417273,144900.0,33090.119999999995,111809.88
f657fa4c2660c4a76b1351835c77f93bab4b50c447422f96e45d11ab4dfb1de7,300860.0,189060.0,111800.0
31b30cba07a6c3c8ba988efd58d4bf66214a5c80cf23b9d059d59d58ee3c4250,155250.0,43453.63000000004,111796.36999999997
a7e2ac888f22cc66ae2417efa264ab6f1458ac601ab79105be376100a859c16f,600280.0,488535.1999999975,111744.80000000249
389e5db4087a7db3ceb139edae7540ad36d3b20f762614f6a1bd5590291d7929,213750.0,102031.99999999991,111718.00000000009
3f3d19bb626c5e18409e81622608908b79d4749eae90f9cdf5c96deeee6292a9,162300.0,50727.959999999955,111572.04000000004
791d92748d2ffd42f1e6befcab604dcb442f1b60c2c35240e1f82de3b6d22b36,148200.0,36910.34999999997,111289.65000000002
63a2b7b75ca43fee4fffd0cb8ffc229c61ae24f8c08a10a72370415254d5ef2f,252000.0,140760.0,111240.0
3b848cb9356e3c39639628c51c3e7db9e06a1d9beea5c87f69dd4bcb4f7b29fd,229950.0,118893.43999999997,111056.56000000003
c2050e124b0c5aa8ee98cbff02de280787f93d0906130f7fbe06b3798efbf007,264680.0,153996.50000000006,110683.49999999994
83fa98f32b910237a7a1473d6e79bdd34cdcbb7e120610dc9d9a723387e99f77,328900.0,218218.00000000073,110681.99999999927
6429689d1a802d99abe78f9830c08f1393de5f998b55f31d58c8c3d92264c4d4,207460.0,97459.99999999994,110000.00000000006
a4ffa2e99049c49cf2b4cce3ead226ed2f24b737183fadc37f220fc653c58e37,151600.0,42030.00000000007,109569.99999999993
de619504065b8cacf21fc7103eeac9fbc3aec5d303d5b1b0cf23b2412766166e,210000.0,100625.00000000004,109374.99999999996
12a4f517ad1ff6ea997e1dc47a360ba5453e44138aa9835cab7cb4c37899b720,208080.0,98765.09999999993,109314.90000000007
229e941d6ff3add2c658ce75d224e4604c02f9cbe17f0de81b02e98ddbdaabf4,176000.0,66726.52000000005,109273.47999999995
8e9b152d7d27ccbfb4a05ef41df17999e635d2564ec9c9cd0678d810331fe583,155250.0,46011.00000000002,109238.99999999997
8ac778ae630013814c538be797b3fca69df3fb6ce01959c78232ec6be54b236a,167250.0,58617.59999999998,108632.40000000002
8e28c28e7f4c38a9f4935b7c05a29be137580c4bbf6a906015152973bba58c1f,252000.0,143640.00000000006,108359.99999999994
b75ebb35b085d69c7659b0de90d3cf1fc4f39449c8c49cfdf4d37216151351b5,214320.0,106432.0,107888.0
f9e9d01069892e896836c154e2d828790ca37370ea96b5b753dbb342060dbae4,299600.0,191743.99999999988,107856.00000000012
f4f994632c7545d260bf6aa566a0c52ee7c0ba9d360a08fe9696e4f9c3e4006f,234030.0,126352.79999999996,107677.20000000004
935ee0d7ca40e0fc48da77c7c2cba3ec432764a38d3610444134f14b3a5283e2,160960.0,53413.60000000003,107546.39999999997
5caaee72e1c88e5873a6bd1bd0ae81c97b79c2e47b1903921d995936e8746186,267200.0,159747.99999999994,107452.00000000006
7b837beb1d53b1f0168c2e4fff3022d5d6e82974092aca27e011cedbdcc0f07c,364000.0,256760.0,107240.0
027d4262e86013d72cf40ae298ad716dae3c6286510d4fb7cc0e3b7835719777,512800.0,405669.6000000016,107130.3999999984
9d1d3ca1b465dab7728ba1655edea29de340c42438b0d8953795cc8e54ae2cde,157140.0,50265.60000000003,106874.39999999997
40e895b8bd4026a42094af97ef9a019ceb97a92cf78125554c72ced57d52e454,364000.0,257600.0,106400.0
647f16ef03f9c7f72a43b71e9f5a0d92d756357171c0b830e8bf09a565cea82e,161250.0,55097.42000000011,106152.5799999999
ea9ad82e14a16564af08f2e8c10cf57c1866d640c6b52d30030fe64edae94814,167440.0,61290.11,106149.89
7660e050e0e6ae99f9e6487dec2995b2daf84d849ac2d905afc75e3b78ef0195,201320.0,95170.39999999982,106149.60000000018
3f33f25994e5b82319841b40fb5134f430b0501ebea2bd074bf3f318b64713df,246000.0,140012.40000000014,105987.59999999986
75a18bc0515c0d226a4e2194133cd45766637aefae9cbfd3050cb7d79ce6528f,138600.0,32615.760000000002,105984.23999999999
022273542c63f3a956b4e0185f791d8509b914bc284fdc2cb7eda3e8af12bb24,187200.0,81258.70000000006,105941.29999999994
0e9800e6ca7fbed82756decb0386dde13cfd4dbde2a3c076dbcd3d5ae8ed463e,225590.0,119859.86000000018,105730.13999999982
f4893e9a5e2ea7f7bbff14b19f4109d23c7484c94cf74e2469a38451f439641b,243180.0,137511.0,105669.0
220424153cec24fc9590c7735dd08ecbed6999cefd9c00b04ff2325eca6942d1,366800.0,261399.60000000126,105400.39999999874
6ec24714314698e262af823f4f57ffd34d3a8808b62c03c0d3f809ca785d3272,254800.0,149468.40000000002,105331.59999999998
a85126b6dfcd28219cd4ffa95602acee74b307066eefdd7b26f044dbc46572b7,301699.0,196522.55999999988,105176.44000000012
f9a30dd40150db36c644d85baef0bd6726c4e573906e0924a0eb2c1efa880b96,255300.0,150213.0,105087.0
79a1c3abf56cd6a740f2c6be00b8a39986fdcba3027bfc2495586b03ba82362f,184800.0,79937.2,104862.8
68f173e087bf0226b126b28fd0240c8829755efc5c8966e4bcfa144430cf96c6,267920.0,163115.9999999999,104804.00000000009
e5da7d3ded056028f54a88f497d300c64e1a1ffa76c23c5437bd71a565ac1c6a,135040.0,30465.59999999994,104574.40000000005
0d2f24ac9957468a5ff8ad66ceff2e0b06688e1125976b9e18750a993a18592e,124320.0,19969.599999999995,104350.40000000001
ff6e1ea9f2196f62a1e535fbcd7320d8669c67d60af0393e3a30ad694a3f33b2,178100.0,73760.00000000001,104339.99999999999
821add7c05b3707f9f8d098751c4916490146c6091e010591f641a1a54e5d43c,216000.0,111846.00000000003,104153.99999999997
844cce1d162dfaa5c7ae39052cd77e4a986af5e8d19aa40ec9dbb5a0cdccdafc,319280.0,215273.99999999977,104006.00000000023
63bfd9d5245e892c82033deac3a12841c5256dec51c94a881f5153f4262f145d,139160.0,35619.060000000034,103540.93999999997
30ad552d4fdbc630b67b82bea0ecaa2ccf5ad0fd6f0b9833a82482ce8ca04717,392000.0,288699.28,103300.71999999997
3984dc5e0fd0e3a8dcb95d62f8a2f4c28fdbfdfef823a418c979a6813ac37e3f,154800.0,51922.79999999995,102877.20000000004
f41ff17685a51eb5905f2eff5a13b3df8235e5d62613278d6067338d10108055,189000.0,86250.00000000006,102749.99999999994
30a110584fda172065dfb3e789564931b047365810c3c66c98ebc1d6711a4f4e,713856.0,611324.4000000004,102531.59999999963
6cd30a37e0e9a348eb42a2f3b62384f6a0f1e461af8b19350cdfe2a392127742,170100.0,67637.23999999993,102462.76000000007
0c414cb86302e835bbec1304c5fec804310948268dcf3c7eb2f5f6ef75647489,161720.0,59265.51999999999,102454.48000000001
039bfcf49f2837dc5e9f71f1d747b23b398c3c7bfc00885ee2d162bd09c32699,208080.0,105640.7,102439.3
56437966c5774458a26517d4463fbc6f79f6347667f77960ed6e131e0b866f5d,207000.0,105294.0,101706.0
e5b4cf947ac62c9a4927faf39fee85b3709511335f7af3a53d0e155b657d408f,202300.0,100962.50000000007,101337.49999999993
7a6bf616b063d00f50d5d341c9916cb04bb4a001147d2abf7ecc6b03aa13c191,165920.0,64613.39999999999,101306.6
18160da0bbaa8506ae9325177b71823c3e38d99131975b8ca96e9e08bdaff691,145080.0,44054.49999999997,101025.50000000003
208ea7fec7509e11e5b5e22c4a44689315c177c12517983e558d276e3b8ea9b6,344320.0,243436.0000000003,100883.99999999971
d360a5e40b5acb4d879356c499e369cc5a62e06b8ce41466900b507911e9b9dc,255500.0,154999.19999999995,100500.80000000005
a41d08a1c187451b40d76a1dea7b21e378ad23bc257bdbe5f077d25fadcd2f60,252560.0,152350.40000000002,100209.59999999998
fcf8bb9e417a3fffdc6686129b6398cea157b76fa0637ee97d010cbc27a1b71a,1011360.0,911254.4000000001,100105.59999999986
8d33d70abb9edd702fa6de1e598b5fe8ad8fde417b9bb397dbd62d269ba7de00,369600.0,269864.9999999999,99735.00000000012
9843027c55a0eb21f53ebf45beeee2c7267d1a62ab622495b4c0a6c7c83b8f87,149760.0,50077.5,99682.5
df07d1f519db5f13a103883a1a273facc9e1415922eaaa6522ffb69e546169bd,156000.0,56467.75999999999,99532.24000000002
6a408a64e28eccc0766febc9f8d4da23437bf6e80583d62591c5db693e9cdecd,220480.0,120988.50000000067,99491.49999999933
d1c993559efb14bebbff1f618d78793c4efa169bf319f6d6e2a1f62b679953b7,157700.0,58502.39999999977,99197.60000000024
0b53acfdc5feb45f2572c07d3945b96e126c9c4cae13e22166747587a73db9c8,198360.0,99164.0000000002,99195.9999999998
046aeec1519234c8ffc551156b2fc310833d073f95e2213f81f02fff6bdce1db,144500.0,45315.2,99184.8
645f7db49e0e45411ffad416b97c7bcc095765190776b210f0d1a9cfe1d65a28,274680.0,175835.08000000005,98844.91999999995
0d28f48b4cecbee6eac766f4294a1c9092b3a3e8a110229818489eb6a3e26232,159114.0,60282.340000000026,98831.65999999997
203fc81288b614a7aec19e9051c2d73b9d64b5e03a4ff39fa70d0eaae5b23d8b,146250.0,47525.29999999999,98724.70000000001
3c7a78367f5e546ba8f5986bdfdc97099717f55cc7975fb09788523510dd4c24,337090.0,238556.0,98534.0
c748a0fcfc0f3555b54232d0a5544a28a65503b6069ba1a6dcc790b5161b4294,293040.0,194971.0,98069.0
e02be15e0cb91c96ae0529a924d891a9554568c5e6e7e94b4d94087b80bd6ce0,140448.0,42484.31999999999,97963.68000000001
b3eceff0b571d28e9d9b9abec1e3a8fa7f01b8bbb2d039b2996344463e159d92,156860.0,58924.00000000003,97935.99999999997
1707c6abb7af9f1c65819d59aa454eb5fd79caf2c4b6bad723367e093124f1bd,199320.0,101614.69999999997,97705.30000000003
1994c4c3c4ba6f2c7cde11b9a05099541199a837baf1163146e344bbad359b58,149500.0,51940.0,97560.0
dd32aebdc0218b458a8ff4eb04851fec75c6ce2c7db67f0908c28958f3063159,172500.0,75265.2000000001,97234.7999999999
c4fd8344f18ae45d220de1222c36a62b8446b16ff209c2f73cfa5ce3b6833ab1,131480.0,34457.49000000004,97022.50999999995
65e274113591b449aa308063619ef628afb938f6456f10088aedcecc9b17a1e2,117450.0,20526.640000000003,96923.36
23a1a8ed7e4ab292d56d839ee6401f506a9c0a38cbf42985fdb8775d178df31f,294000.0,197224.99999999988,96775.00000000012
a5efe38ddb295c29dab9e7059acffb45c10feb7bc4a752e4acdb315a4b0ee843,294000.0,197225.0000000001,96774.99999999991
f861b362947b4e1381c3a59e97322816ebceaf39684aea9c9e715a15a9c06fd4,114600.0,18366.54,96233.45999999999
9a6411a00a53827ed8ae7b64446d4f0bf28ad9966b62cd3c2f6fee9934599d81,197680.0,101485.99999999997,96194.00000000003
95fb969bb000f360aefcfbedf8ee349e52ad6a6762ad6ed9f5cf34b257d75362,119200.0,23093.999999999996,96106.0
45b859fbf51959692db1e3bf3b2bd0b1c3dd07b53cdaea32425acc18ed72e3a7,317000.0,220900.42000000016,96099.57999999984
89b05c90e4b662d0a0ac177fd027259e55a4fa9719913877709f904df0b58d7c,165060.0,69167.33999999995,95892.66000000005
146783dbe0575930e37b6c8632465cba5d1cd49858c70c62601ad7fe8cbd51ad,134820.0,39606.399999999994,95213.6
a38520d90a3f35e5c8b07e6a0918ce85a38bbfc560c08eb2ed253c40fdf87043,110400.0,15345.599999999999,95054.4
134e11de9360ac40e3b5191d50fa93f8f7981d6a0c4fd61322aee722249fdf1a,179520.0,84622.2400000001,94897.7599999999
355cd64a66834c3cd7f215895dabcfedd0b63089e39b96ff74867c1cc780f5e6,184300.0,89582.4000000002,94717.5999999998
ecebb8f234f01482dbec7d16d44ad1265a9cd43730a1227fa8e3bc09cee19d42,195840.0,101181.9999999999,94658.0000000001
e71d4896207355484aa164bfdfc0b6a7430a6ce84d0b2aff8c848f789753db4e,200640.0,106120.00000000015,94519.99999999985
3b76e514352d7b4e26da1fe77858b13a8831618b75e1b9aa1c5ce1708f13ebaf,143360.0,49009.599999999984,94350.40000000002
66fbb9dfc26458c9f6e8450077380fff476ae1ca4cb449135fe42f2060b5a3b0,118830.0,24748.080000000005,94081.92
610397e3986923aa181210267f1c3961440c58ffeca5472bc34398104e9602e2,141810.0,48006.39999999997,93803.60000000003
0dbd1dbf8b9d92d084a4a3ba18d5f08d781632dd4d1b3807ef70f80cdc109a61,401100.0,307755.0,93345.0
ff601c1adcefee0eb38e495af71b78df844ab3c27e352f6a0a0f41e10c7d69da,216440.0,123152.40000000017,93287.59999999983
9446f63eeba68b553a479499e9c92241b6ea878ad43d8b421b4a59e697b3721f,380900.0,287730.00000000006,93169.99999999994
e822da4c34d8c0af52e27ea0e1fa715df7a7093e4d0bc09e9e53ef9cc2eced34,318500.0,225399.99999999994,93100.00000000006
0cf2d597a410f1ed2b84d2d50c05870738f774cff2b8d9b10e881e9f17f194db,318500.0,225400.00000000006,93099.99999999994
1152de60277fc453023a3a11468dba9590596981ea8691866ec49795de0bc225,304720.0,211646.25999999998,93073.74000000002
fe11e3c9123c2b7ed2cdd39757b5f1a57cfd19e9fa0c6464f1fad2904953e6a0,235290.0,142699.99999999994,92590.00000000006
2bc956767e28ca7e97b384d6a508defb58734ffdb6e22da16fc84123a922c9e5,158240.0,65998.56,92241.44
9b914ecbd0a5663de2bc7e9888f65c766e142445921668b25c069d6e697a86b5,116250.0,24010.559999999994,92239.44
9d7e46c906b02e39a2a4e1cef11ca25f49655e5e2ffb4ef168941fcb9e6c9683,178500.0,86487.11999999994,92012.88000000006
d5f93cf5c610241cbc00b0fbad007d75e428ef0cb0946884072de1f413bdda46,161200.0,69189.99999999997,92010.00000000003
92d60b76c70a7141d4338094c1efd7037dafea3d81c58bd1378c0e7426c498ac,146880.0,54979.19999999995,91900.80000000005
659fa6f2eea7e2b16c3ca455f736933800c6b9a52816d15a8bc4da470acc9b17,192500.0,100677.95000000003,91822.04999999997
806c40ac8787c4430d590be4af332d7a6865fdca11e327ec6d330e1740d1775e,159960.0,68164.96000000028,91795.03999999972
39a4997022026014af47b743528555ee820c5a35b9198e31e1ab45cf341c77f1,146250.0,54726.02999999995,91523.97000000006
3268047b4ceab7896795d65f7feec0e080c56bf6c402236afa43498daeff0895,162960.0,71520.47999999991,91439.52000000009
3e8b98218750c6b1c147722e40277438b4b9a5342c953c33fd6b6df7d4698472,192500.0,101161.15000000002,91338.84999999998
0b3bbceb69b6a93c874ee9700e5e06d33c637e29bd7ddadd5d0a6bf4535077c9,160650.0,69596.99999999988,91053.00000000012
b7243a75b6c6820bcf54c65ce83f85003268616bcd0d607260b7f4ea42ddab72,368280.0,277232.99999999994,91047.00000000006
6c5fd163a2e678505b468915d651a86a9b9893e5ed0e13a9832ba964bbd4f40d,150660.0,59772.000000000015,90887.99999999999
fdf712ec7b2769e50794c20a2ec8740541bdaf729e1b09a640339ff6891ecf65,130340.0,39590.98000000003,90749.01999999996
2b00a3bf00c7b3144a9b7bd7ad7911f364f427dc582ab8e8b4a5570a6435c0b4,158460.0,67812.0,90648.0
9dbc85a5914616b5254d840a34bfa9a7d407265f89235cc880c21b0ad90f546d,140760.0,50490.00000000003,90269.99999999997
dcff5c04de17d329a16c6e334b2093aea5924712949f7ef0a54b93af8c2ebf20,171600.0,81340.99999999997,90259.00000000003
5650f55adc8a2a40e5bc34462c89cb360809b7736cb393f241c759c8ccb061e3,157500.0,67730.22000000013,89769.77999999987
ada67840eca17cf7918cc15de168f18c15e727b59ecf3133e33e157082a94979,294000.0,204264.12999999998,89735.87000000002
d3c84b8deb310f3f35f86d714a2804cf6b2d27a2f89ed18d65e590c08e52d826,299000.0,209300.0,89700.0
f13169560e2f5b7e34908ccb31ff23ced0960b1755b7b94f9553255613d940fc,137800.0,48740.0,89060.0
c57baeb2bbe9c25b4e3d06362712f5401b9ea22812f19cfe4df5127af395bd71,831890.0,742831.9999999983,89058.00000000175
8d975e54fd30ebb61c2acdee7e31ce2af2efd964d8efadf82d4a17498c654a3d,113200.0,24192.84000000004,89007.15999999996
0c777992786e72bf3a8211dc6d4428abf75a4ae3fd47e13bdf2b7b3b7dbd25af,155420.0,66920.0,88500.0
50891ef3fd5d283ac84de586980f9d8654a71de4916a2207f755bc94a98275a9,168000.0,79799.99999999999,88200.00000000001
a697f93a3846293f150abfff94e5f25dc4b61898dbb70ee2aeabc3ce2a757632,178080.0,90249.99999999999,87830.00000000001
ca73101bca056ef7f357e0283956db3da0d566344dd8e9a3bc1b280202981ff5,292500.0,204960.0,87540.0
680b0eb18b79136a41e82a12c4545c60d2e4505d90e3ed55185c2ca9cf9a087a,181920.0,94446.4799999999,87473.5200000001
08f0523bbe2e8188cc055b93d1d84c6fec046e2763ad59cfe86f9c6dd54b51d7,206400.0,118943.99999999968,87456.00000000032
7b11d1d1a4f5151f94c076ecbeb6af3e26bcf8d5ac86c26a6f2343d58377382c,180000.0,92700.0,87300.0
e4abd7cbc4b4935633ee9123899000bb545f3a54c2513879ca26e858352e26da,187920.0,100648.0,87272.0
48cc17bf608795ae30e8506fa565d6f5d24b3d9612fb4d1734f389b736e23d97,125697.0,38520.80000000012,87176.19999999988
4f65aad0db4e1ecf4045d80fab0cdd0da6e22bf5db64f935170d32c4a873d1c8,105135.0,18114.560000000012,87020.43999999999
c11b6ff37029e93846c5224bb6c8218ecda2cd7206fb11358475fe7f9e027d4e,264000.0,177126.88,86873.12
6d1e0269f2f162533ea15231420b02804775e49f6f480dc2046d535b8381a274,345200.0,258758.91999999998,86441.08000000002
2362cb20cb688ad2c3b5700567d6c7abac31c10964ee41d5266094dfeb4c3785,171600.0,85365.0000000001,86234.9999999999
19887bb1633421075625f49fa6dad9ea5ecca93efa5a6bf74f4662e7b130db3b,231000.0,144900.00000000003,86099.99999999997
70032129fdfea199a45983fbdde66ffb53643fd576bfcdff332ce24da7898ef1,324800.0,239110.20000000045,85689.79999999955
60ff52506d0cec9650495c5634f779594c8fb4d9401b4dcec94262e5e356357b,120700.0,35017.96,85682.04000000001
9872dad7f79d839604eef24ceda096af4095d97a2ca79d25ea5d6a5bc064ff04,332640.0,246987.39999999985,85652.60000000015
125de3ebd15c1e618586cd357a5cd6f0ec3da021f75a234b5c897650f2c9f260,133980.0,48430.2,85549.8
c5cbb0e94bb8e5fb9245f5e702e993659bc5e32a355f942b69f342be2511eece,331800.0,246322.00000000012,85477.99999999988
109b70960311f5684a3b03b14789b7c5759ba0a4fa23375d109566de77ac0ff5,112540.0,27370.00000000002,85169.99999999999
145597f54f1745a4d907dd31923e76e17a44ebeff31005d2d2d7cb8d47badcf8,114390.0,29290.40000000002,85099.59999999998
9160c750b05af625f34c1892e6d0b8397a71cb35bee277d77b7423a1ab32db34,166320.0,81354.00000000015,84965.99999999985
383d5a8b9ba79b35d4c2f1c492bfc99e683af18dedda924358a569f0d14ea794,258000.0,173083.25999999992,84916.74000000008
5b8457ec3ecec4b136a1b6eefaf14b0f754eefc5e834e284f042bd59bd67b0be,125880.0,41138.30000000002,84741.69999999998
f1df20331d2148e55d08f7cec1a09140891fff7797da5b933122a3e26f613c5f,143680.0,59149.73999999999,84530.26000000001
ee6f7f46ed1bbb5b378d4bffcddd58067a855fbd96417cb098c05cf74885157d,195040.0,110830.08000000007,84209.91999999993
a08fcec2e2e215daaf58826750bb844a4643f864611220ad5cc0cab36430bb8b,119600.0,35861.00000000001,83739.0
70160759a28c3ad816ce0b755754e55eae67a49486cde97a77908b6ff6b70646,192500.0,109043.33999999998,83456.66000000002
4f5991e2cfbe1208aea1887cd612b4e4f3127c7ebf18ba25db56475ed2fd0d9f,145080.0,61779.2,83300.8
ee743b7b0badd7f93dc9e36576c138ad2741c974ccc5f9b6d01f5eb91f6a2f35,528060.0,444828.0,83232.0
a7f8f8698b8999fe4a01d798497f6ce1702f9655ee9c1252440e96a807a98979,123500.0,40298.040000000015,83201.95999999999
be59a1237f24af5efb0b7b8dcb38752d1e7d9ce9f30e6bbe9cb1b08e95a38e51,175560.0,92775.80000000008,82784.19999999992
ba182017f2e04ecac012ea2a53ec13da4f3272e033bd5fbf03c45ed840a5c134,98400.0,15660.0,82740.0
30ac1c5986e205e8ffe3faf1e3cd3814fca6d9b88e376413430f5dbb1f18153d,136080.0,53399.59999999999,82680.40000000001
50a964448b4f650bc7f7693e2efa35a79f0b1e81c6b5b3a7dfdb7620202bcd6a,507150.0,424515.0,82635.0
0261e1fad192893f8f722e8ad3905b52bd65fba9c54feb1f112038e5a43c5e63,226800.0,144382.49999999997,82417.50000000003
00eb0c35c8bb9345a30573e383dafa99353843a7b258d37686603d1c036601cd,309140.0,226844.79999999987,82295.20000000013
878faa9b8a9796f85ef84a42c21acbf7ae140512839a9c723e5edd2292e139c8,163440.0,81292.0,82148.0
00afe7949c3d48905dc89d0d19bbc5213993f5a9bc57e684c4002c12f87febba,355235.0,273227.5,82007.5
f9e86e90d402338dbc834efb6ac48594985db6a3d6c530503e864dd711fefd71,257600.0,175713.56000000052,81886.43999999948
3eb0fe0f479ee03269b72a07f4b474cc5c92ab2825f963de8051cd8ae57cf4bc,147680.0,66055.99999999999,81624.00000000001
47671bae4b597f9d439e7c2af04fce75eb5daad48c0d7581b3b7524ed33d90a9,133920.0,52329.200000000135,81590.79999999987
ba887e5f0e39db5a3ebd00d3f12b67ff943c44cd667a7f98d01aca9521da6f7e,327250.0,245698.55999999936,81551.44000000064
16768eb1a3719a41a44e2b263ec60a6ecddb41f2fb1a879f4da2e8d4dc5a919c,143530.0,62073.30999999994,81456.69000000006
effe5ca3ae84eb6c4cee47659f08086bbd082beecc718ae6f736a31026f4e6bd,220320.0,138893.80000000022,81426.19999999978
806b2a7bf8ec44751d1e86738b5e1a7d4ebc321476ba08c619f38fbe85392911,145640.0,64388.200000000004,81251.79999999999
5b2506ddbdeba363fa78198b2fce62b38e303caf256f6a3c2196f2ceac455a81,130680.0,49460.40000000002,81219.59999999998
972817808da19c7e2267eb3496dfd5193aff924b212c6c6f414f85b9c740c4f3,196560.0,115704.45000000001,80855.54999999999
57dd2e2302202dd79792ef56efedf4c3ee7d604aac00b64ec706d0d27aac2e8f,155100.0,74267.15999999999,80832.84000000001
96753cc9ef0d0ca120944ecb4ffdfef0b912b24c1d99585641484cd08a1ff751,213730.0,132965.9999999998,80764.0000000002
6c7f9ea0d3c195d1712aa90677b8cd17ae6bd193998430f6a89f415d16bade64,100650.0,19902.240000000034,80747.75999999997
103118ec19d7fb6cf069b4f909a547e94b07fe06e8d6c845ea919847d5e5c091,293760.0,213472.2000000011,80287.79999999891
e3ade4daeada17fd3aaf2f4d544fc18046f2721efb25f700d486cacdb8551a93,194720.0,114533.10000000008,80186.89999999992
c96fb2342665de6c7ee8c453ef87fe3d8cbf412aee0eb015be0cfe7b644bc1c6,130000.0,49887.0,80113.0
14f9003bbfb51103b1b7b5e1bdc9eea9f3bccae5c3f885d875ba84adb20b120f,278600.0,198644.39999999982,79955.60000000018
2d95ed8ea2aef568553e24787d9e776718532f4bf96ef5beb064c71f56c9748d,118080.0,38551.99999999997,79528.00000000003
d0508566b6a07d5e9406253b41d5d5776b3a6d384d2a092d77875647407db060,113740.0,34228.74000000001,79511.25999999998
b9a7b2d8f32714a796c2f7ff91f1870194abae89d30d7a024bc62c78965b4803,133560.0,54091.79999999999,79468.20000000001
