customer_id,total_disbursed,total_repaid,repay_pct,provisioning_recommendation
d7dce1da7ee1f75dc2009208a6dd95f0e0f74c543f1ccff7ad5838e56304bcb4,239200.0,83156.49999999999,34.76,Provision 50%
71df8566ac16d99f03bf62d83eb1891bde3a01569918bea635811f243cd1e9a6,15470.0,5378.050000000002,34.76,Provision 50%
25795c004f12995b3bcc68b0be9e13eff91181d9b0a8b7b53a392535f6277cf8,9310.0,3238.480000000002,34.78,Provision 50%
4db9f61911f09bbf267d384b93dab80935c6479a60a45bf8dc65004674fb217a,76560.0,26655.999999999978,34.82,Provision 50%
1f44a1f493eb21d1ce83974495e0409a514f7988e29b4c0b2fcd2da73807c371,46170.0,16078.8,34.83,Provision 50%
954dbc439ef6be247f67ee55ffae9ae68df589bd370dce242f0dee9aa5098c4f,58800.0,20486.400000000023,34.84,Provision 50%
a1849d6a18fd21a8751e6420b07c03ae22e25f295cb253bedfcf301528d94170,1131460.0,394654.6999999966,34.88,Provision 50%
318a3e794f02f34dc68cc266011efc8d1e7428660ec9a1d9258d40bef3425668,95700.0,33394.34,34.89,Provision 50%
9cfec09b660a01f14e2e86429513571ca7914a1b12d9336939e488bb8b8a73fd,99800.0,34830.23999999995,34.9,Provision 50%
0f4a515851b34230cc6ed09f43f0bc4f57cb29304698efc1ff9d1a4b978a13a4,76860.0,26823.23,34.9,Provision 50%
61af4579d569637f88087ef5868e8f42796960ae4519dce00fe0457fab99ba8b,533000.0,186344.99999999974,34.96,Provision 50%
d3d82cc26aaec29c967b120b90793f7c076437680a1fd0fcab0ebd780673216f,563500.0,197225.00000000003,35.0,Provision 50%
a551bb39b6e2949b02dfd9f34a8850eed8e70509dd54d62fa096bbad1ca95f3a,40920.0,14328.320000000002,35.02,Provision 50%
1944cc559bff489f7f44f41d4957128357dd76b14c8f493a06f3103d39d57128,12540.0,4391.5199999999995,35.02,Provision 50%
8ac778ae630013814c538be797b3fca69df3fb6ce01959c78232ec6be54b236a,167250.0,58617.59999999998,35.05,Provision 50%
addaf7bc2f8ac9261d8991e38c3398133c8f620d36e06fef4d1d0206549932d0,10830.0,3798.4,35.07,Provision 50%
9798f92870a71879f91999c9dec51c4b8248649a0c53c6f17685f44a89f82049,242640.0,85150.79999999993,35.09,Provision 50%
57bb9c657d5721d9811ede9a3ee0451022a6732e5424e3cc523470cedf778a47,563500.0,197867.11000000022,35.11,Provision 50%
d80914e35e1d4e48b3284820406473b0146453af8a4ee9ef93a0a3723ff255b0,32580.0,11438.559999999992,35.11,Provision 50%
2f76b21ae4a230061c3a0284b12ad617eeace079b1451debb28f66610523092d,53400.0,18755.639999999992,35.12,Provision 50%
397768be93fa77bf4480394ad2d5af797ee2f22741d8c0b8a8c8f05be46a92bc,20300.0,7138.400000000011,35.16,Provision 50%
7095dbf7a16a54d98ba62ccfdb8060e51c34e40dbb3c72d00fa9bd024bd61dea,45790.0,16097.830000000004,35.16,Provision 50%
f3a4950df9969ba7bf56c7ecf1949557cbc242c2cb907a9fb06bcc7aa4ad2432,756130.0,266037.20000000106,35.18,Provision 50%
595d393d125b7b47b04dc026bf63b90bd7f4d674657619a877235aeef952ea3e,5600.0,1970.000000000001,35.18,Provision 50%
0726ada78025833cf2934def738442674bab06eccd6388c7cd375b00f664a6e7,31850.0,11211.199999999988,35.2,Provision 50%
9e7e369f1d1d829cd6304e83b96505cbef25f0dd949a062ae24c5c354d224d2e,250080.0,88166.71999999991,35.26,Provision 50%
df700f25c5a7bc7f9b7f50c6cc702c96b256ab2674981d9c71d2f1295fb71dcf,16160.0,5703.559999999998,35.29,Provision 50%
06cb37faad8e103ab59029efe7e9020eacc8f0b38160da1bfa913b66073517e9,19250.0,6793.639999999996,35.29,Provision 50%
21dc0e2495d6fb2dde2fc52af3f2448f49b0877e052515e25a1e12449a1733bb,397920.0,140474.40000000002,35.3,Provision 50%
9a1ce34113d2b596112b6f281926875feaacddbefe43d81919bc681c22ecb707,17100.0,6037.099999999998,35.3,Provision 50%
d52354298fdc4c17cfcf6d2ec76eb32e2652f388baa3e90989f930c6bcf60da1,224000.0,79099.99999999999,35.31,Provision 50%
3f7c70fc3d544f9b27c8f149b47ea409290af407b684dfe552bcee3e48594cba,182000.0,64356.32000000001,35.36,Provision 50%
f13169560e2f5b7e34908ccb31ff23ced0960b1755b7b94f9553255613d940fc,137800.0,48740.0,35.37,Provision 50%
53fcb396237d9c9c691e689bde5d59e3001ef56d157514953fd93fa3fd6a1c0d,637000.0,225399.99999999994,35.38,Provision 50%
de532e46fc0dcb39b2976baf795ad0dc0387b76baec6ab9c237ae84d7e13859e,182000.0,64399.99999999998,35.38,Provision 50%
eeddc47c0076becf16b90697c4d24429f5217e0fc9cd639c98fce77f5d9a112b,67905.0,24034.400000000016,35.39,Provision 50%
d24f84154c11a38df3a68055b90a5b1cd7beea7fb8316765ebc7525600b2fbcd,8280.0,2930.0000000000005,35.39,Provision 50%
683131338d401fda38410a808797b7706bc3e364d0fe77098599032aed112ce6,3510500.0,1243550.0000000035,35.42,Provision 50%
4d45811a7082b89d25717f9f9d2f973c055d0916cee19a663998e9a643f13dde,6720.0,2380.4399999999987,35.42,Provision 50%
4fd003429731564db512f3eff3785fb9905d7fde6c8e2662604b790cb9b9760b,37800.0,13410.539999999999,35.48,Provision 50%
4edae85541bc9e919cbd3e63708c185fcc3556e1a9a051034eefc36b07427b67,508690.0,180623.39999999962,35.51,Provision 50%
5501d8911aa3ca71d3b96353eb6be7a7d9f0409138c7c8a3e60d764f8036793a,9310.0,3307.1499999999996,35.52,Provision 50%
f1f57384f4bc28897b7a86344d523193e74f9b9cabf1daa3c5ba40e931fc83f7,332050.0,117995.59999999998,35.54,Provision 50%
159f3fa5fae2bf33e9c05a470c9d841d9ff280bd69d67d80a1326e00c2aaeaf7,482440.0,171564.00000000012,35.56,Provision 50%
0ab1b1ea6cbe559e04119fc8059e75c647933b11fdc95dbab465ca06678f8402,28560.0,10168.320000000002,35.6,Provision 50%
a53307e6b9f1c909ce141dd60c00e681c61a02b80d1ab0f2e27412ca61f3c4c3,268800.0,95725.98000000001,35.61,Provision 50%
66be4402b6e0911ede364d7cbcde0caae6349580203581703e0ac32201fff1a3,99840.0,35568.26000000005,35.63,Provision 50%
9e7db5080eb34e200c6be51cb4310eef07f2778a349496b4bda04245ee2bb97c,65120.0,23206.39999999999,35.64,Provision 50%
d482c971e30205283ce7f6cb6caa8d28ca38b4692b1f2b1536846d9c8ab73c97,18920.0,6742.399999999995,35.64,Provision 50%
dff05b2fea0dc5bdd3577130eaf7bfd22287ca4f7b80f0b35a95e2b1e1f8ee26,86480.0,30847.999999999993,35.67,Provision 50%
5f237b0a81bb988cf6c3734e54a4e68e2a5ad4aaef5288c0e390f549e3db5771,12320.0,4397.84,35.7,Provision 50%
92676dbfcecba1d7f8a74befeaca11afa7237bc23f902d436f7885e8d948b7e6,206400.0,73712.49999999996,35.71,Provision 50%
1bbbb251d440a62c6cbe91c550b9714f544d9e5705f834799a1cabb20fe4b3b5,488680.0,174982.5,35.81,Provision 50%
fc32eb77e6dffb298cdfb44a36ee80ff521d6a968a12f3ad0c8f02a7517ae4aa,502040.0,179756.50000000003,35.81,Provision 50%
b5204a980d8b60ce4f04c96f4c52cda8fad8d68da4c72c60012d15504b758c3f,19680.0,7050.0,35.82,Provision 50%
945775271e9e78f651dbc9c7a0d80c7f81f6abdccce2f10cdb1cb7318c717116,290620.0,104129.40000000008,35.83,Provision 50%
e2f32c0c6ed3bf99147e457d8436443816c0228c9be10a8a89ade705cac57e49,217350.0,77955.0,35.87,Provision 50%
9dbc85a5914616b5254d840a34bfa9a7d407265f89235cc880c21b0ad90f546d,140760.0,50490.00000000003,35.87,Provision 50%
cfa45eb6dd752c135a36f2c34b69ffc17550ee936f11b3bd47332bb7b6449beb,1956500.0,702417.1700000013,35.9,Provision 50%
1703682a6ad76038df5c5d4a9a4a18af944d45640c3f21669fddb06609fb84b9,29450.0,10583.759999999971,35.94,Provision 50%
7b5e5e9f0252ef7aa80607bf1c176a06ba3abee44fe85a7f946da67dd27cd2d2,240800.0,86639.1899999999,35.98,Provision 50%
6a271ed0e96eee91bbc2cac074586ab8c3820ca240e240c3b77ad5f00fcf6e90,56000.0,20165.300000000014,36.01,Provision 50%
ccefb132f39477b6734b60486dd4941aac1bcb891113cb58e429342dbcba66d7,79200.0,28524.00000000001,36.02,Provision 50%
be6741f038dde05898417773e35d14e7b60bbbab9f08d5bd9ba222bdb11ce1cb,5280.0,1902.5000000000002,36.03,Provision 50%
1e86205752fdf6256d08ac95c1edb590484618084d7c0614210c248f3aae7a8a,280000.0,100913.10000000002,36.04,Provision 50%
9587a0363865100423e920e0a283e0bfcd049fab2d67dd470dc3c152b8dc509c,64170.0,23135.61,36.05,Provision 50%
0ee1a3cdcf97af1b1f89246fdd3de79a3f91818b9b1f4ee7e2b3a2d542161ae1,116870.0,42192.00000000001,36.1,Provision 50%
8dbad5b7a259341805b43eba28f5bcb854460472811e8bba29711c9b23548d5f,217500.0,78532.62999999992,36.11,Provision 50%
6c3bf30f06962016185640895a6f0891b9cfdf36bafdd1b4662210c4a413a4be,92400.0,33386.20999999996,36.13,Provision 50%
ac982c8ce6835bb8183da1328840bcb87dc6224ccad809bbb3750c534367c08f,579180.0,209395.19999999992,36.15,Provision 50%
125de3ebd15c1e618586cd357a5cd6f0ec3da021f75a234b5c897650f2c9f260,133980.0,48430.2,36.15,Provision 50%
df07d1f519db5f13a103883a1a273facc9e1415922eaaa6522ffb69e546169bd,156000.0,56467.75999999999,36.2,Provision 50%
8128c2561337ac4714fdf4be20df45422da0632af9b236d6983a2f2e4f94eaf0,21700.0,7855.800000000001,36.2,Provision 50%
a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,5700.0,2063.3500000000013,36.2,Provision 50%
7f00e79066baa5ab7de49f2082df22a2c0e5dd5ff80aa572643c4340d9f6c0d8,120360.0,43612.800000000054,36.24,Provision 50%
902524622af03402a6f7bebb9cb212189fc2d2c9d7703036f17ce65fb1d54daf,533750.0,193497.4999999998,36.25,Provision 50%
6f44751f43625b35718bd03d107a256c32e1ce8c7ff452b11ac64108be54ecd9,89320.0,32406.049999999996,36.28,Provision 50%
7501da53759a05f3f221c50929f5ab89be5c9d1ec15845632bf9cd4134a6b430,16660.0,6047.999999999998,36.3,Provision 50%
4cb21591067c31fed1d36ae7e2dd753e877347f2899d0d5270d87d9dde7f1764,255240.0,92666.85999999993,36.31,Provision 50%
b402f1fa29b9198c9a5b6a954913404a347e733a1b6a06306e6a33f6f14e016f,199680.0,72497.37000000005,36.31,Provision 50%
a465dd9082e344485646afe98dbc9aade1d4e9691c8790f34d1e73e54dd45dbf,399000.0,144917.57999999993,36.32,Provision 50%
9752e8e1fc0d43f5b93340290c3fbbd9e06523b4c40da72752febb236f1e3aba,23870.0,8683.179999999995,36.38,Provision 50%
a9a1843558e8a5d41048edcd58def9b5c4ee38d7a84f29fe28162c4122e89018,10340.0,3762.7999999999993,36.39,Provision 50%
11a26c106fff7b71b7118f069268010bbdc0f071c5d7748ed91875854076ba93,32970.0,12009.119999999995,36.42,Provision 50%
c89abe00116f6e4e0ea41b9ba342caf8e4e8fe5707f95752f8657e76ea5a06e1,4550.0,1657.2000000000005,36.42,Provision 50%
5488139c1fb670d26ffc607187ecedbe94b932dcecb4e1905077c8817909bb9a,1041350.0,379391.99999999854,36.43,Provision 50%
0be4607ce2a95f13d7942b98381aab0b71f0759f470b984c7f16d569ae978aad,616000.0,224560.00000000003,36.45,Provision 50%
41e7db2b7cb40a021341eb3d05c9d9149de7240185e3e684a5e015f1c23cb51e,399000.0,145554.89999999988,36.48,Provision 50%
3b3a860a3edb5a335244cb9eb12d0353de183e70e94742f5488976ff76e197e0,316100.0,115334.99999999996,36.49,Provision 50%
56b468e392a5cf9de242960549ac7de760d0c9b8ca373da06b9b20a2f19c8edb,504060.0,184087.30999999927,36.52,Provision 50%
ccc9f8ab2a1ad34d84d9919c447669ac68b0230e4efa165d404cc17b7f6e32a4,462000.0,168750.8399999999,36.53,Provision 50%
d836c8be2cc765178c03c73d7a17eb188cdab36ae3b1fc6e65791340415e84ec,10660.0,3896.1999999999985,36.55,Provision 50%
b0d25d403e1d2f63f0d1ea649994e5e4f690e63afb831738ec236e81f5a57f2b,380290.0,139057.8,36.57,Provision 50%
16c023c9d43f4594d9ce81a273146c6f54caf441b99dc3df111f38dcb74a4dda,539000.0,197144.50000000012,36.58,Provision 50%
90ef94015efe67a6b76de7296684895b5f89c7f117fe1a6dc88965c65371ef32,539000.0,197224.9999999999,36.59,Provision 50%
5a90b1bc842f2a35d8d2ba8127985f87e72f16338ada4d6f54ec60ab7e6ac2b5,539000.0,197225.0000000002,36.59,Provision 50%
ea9ad82e14a16564af08f2e8c10cf57c1866d640c6b52d30030fe64edae94814,167440.0,61290.11,36.6,Provision 50%
6bf77d0d5948765e65169bfbdd004ee622bfc2807d4346f0903491a37f2bdb0b,118910.0,43539.51999999996,36.62,Provision 50%
0c414cb86302e835bbec1304c5fec804310948268dcf3c7eb2f5f6ef75647489,161720.0,59265.51999999999,36.65,Provision 50%
475b920871328dbccd10eefcecbb239febebf0d7d9558b71793442f04269cdf5,284130.0,104148.09999999999,36.66,Provision 50%
dca41b355513afdbe59d10fae99684b107d7c8430aac06839249c8f1c3a585e9,210.0,77.0,36.67,Provision 50%
8972215b220dcc2f6eae698136eaaaa81538719d8415f72ed6a5c6ef32007e54,28500.0,10450.000000000002,36.67,Provision 50%
0080125c1a6c65fbf18fec67e05bc165ec784846a809506ac19a8fe71cb78285,200880.0,73753.20000000007,36.72,Provision 50%
e311bf0410718c2e8134dcf4e4e80b1b3554068d86fe3d340b436ba16d84e9a7,53120.0,19532.170000000002,36.77,Provision 50%
c1fb0c58d69a1c9c3b12a6e9b59ec504820b855aa1f4105c4c2b44eaaa43a4b8,612500.0,225400.00000000026,36.8,Provision 50%
614297264527653349ccaa2520c363bf1f410a60a3194518da68258e016340d6,77000.0,28335.04,36.8,Provision 50%
90f5fb03bd6847f9c7ff69cd20315ba74099b5e25918133c266a011eae383d15,64680.0,23840.80000000001,36.86,Provision 50%
635b9eb5ffc9a65c0665698dc849cc7eb1182529b921ef74b6bc7cb5d9e67a59,10290.0,3802.399999999996,36.95,Provision 50%
916aa2aa748c1b8a29271671f38b78d64b4ea32242d7979af66965d79831a5e2,123200.0,45583.99999999991,37.0,Provision 50%
d6d04b80100a8ba53c3a5d3c16ea793c144c696f00c3ac28e68e8f44a974d54e,25220.0,9336.000000000002,37.02,Provision 50%
57a6faae1d74913a798c95980340a17a9306c5d8b423cd6e43ee385342b7b22f,336000.0,124377.72000000003,37.02,Provision 50%
53ff114c60a17a327dfd0504c8dcdfc41f16e1d3f82807c282d973a99528a4a8,245440.0,90898.45000000001,37.03,Provision 50%
1389dd6fd46c0cfa84d36aed9716470bb606b692f15d660a3573d68d1fe3c569,11760.0,4354.4,37.03,Provision 50%
b244b02dd21d073eb74a23bd67c8a34da3ff0107a8b614777e53b043e9af629a,117000.0,43350.0,37.05,Provision 50%
d1ebf9a5cefddf3085ec0d8684e67c3d1da3b4f6df46098b8eec8cbfdff469d8,13440.0,4980.959999999991,37.06,Provision 50%
7030861ffe49eaa50829e75bd00ff0a5499b89f23ef69a0dcaad72479053cdc2,49560.0,18384.0,37.09,Provision 50%
d1c993559efb14bebbff1f618d78793c4efa169bf319f6d6e2a1f62b679953b7,157700.0,58502.39999999977,37.1,Provision 50%
d9753bee94687b2a8aa83a939737c2baa1e5c19f333332eb0b2cd09698eda55c,69900.0,25946.800000000017,37.12,Provision 50%
948e62f130204c2dd574a60939472f8d9ba0efe1875cf26716fda2a1cb1fa7a6,233850.0,86801.16000000003,37.12,Provision 50%
be7c31619e3366a207b48457d006f24cb85aa33e4a968e9e8be584443a5e6342,262500.0,97456.0,37.13,Provision 50%
e8a06c63843d2692aab4e949658b32c6330850da35c5c339b06ce3b990e0ec0f,221520.0,82404.0,37.2,Provision 50%
0c3c23df3be7911a30abb46505cf49162440af34210e5c2fb47efa483f08c1bc,9360.0,3483.6,37.22,Provision 50%
df3442f9591957cc50813d48ec5d7c07f6a2c8b1afe9fc63225b006905ee252f,698100.0,259971.35999999996,37.24,Provision 50%
4e3a56ce35815ce423c4e19e34086775c58712d97e0c215407492df874204998,13440.0,5006.399999999994,37.25,Provision 50%
744a5e9088ab261b507124ec3f77af491b3825c9a37cbfcc4fe878d6040fbb86,7980.0,2972.7999999999997,37.25,Provision 50%
2dd7dd1d050c5a9d9e18223e62f3c2a70a05c54f1d4746410ca5fb74cb38c838,1512000.0,563436.3600000005,37.26,Provision 50%
5bfc68cfd7ef52a085f682d2774386448d87975d213b6b547d2617c4d311c7a6,258180.0,96203.7999999999,37.26,Provision 50%
be188bbf616322e24e48fa0dc5f9c0e3410eeb395be157fce84a5581f7ecb58b,70800.0,26395.200000000037,37.28,Provision 50%
070fc42972ca77e02213d9b5f3c1f4cfbbd2f17d0f042075671bc7517e6c2def,103400.0,38569.200000000004,37.3,Provision 50%
27ac2cbb5ff84472d798378d3bfc34197013e07736f88e5de2fda95660535c3e,44310.0,16532.599999999988,37.31,Provision 50%
4c0d04daacf7d168bc39ba59963a5c4d5d2212dae6840c9035fa32badef2bff8,4170.0,1556.8000000000002,37.33,Provision 50%
ea3dff982576482d71c96f3fb3bc6e0f4adee6140ebd829d07acee66094577a8,300.0,112.0,37.33,Provision 50%
ad457df4a323a5f952393dc990f3e1dd0ff42eb72077cbdc276ba64f1a5a2cf0,1050.0,392.0,37.33,Provision 50%
3b3c9b8cd99e0d18c9b9a78d711c8a8e69fda7bf298094a1adffa13db10c94be,1680.0,627.2000000000002,37.33,Provision 50%
2bcaa3b9fdb246f74372d9c0d4aec410a04a4e90f57be46ccd61f22d188c2606,8640.0,3226.000000000001,37.34,Provision 50%
ed91841eeb1396c3ae7d9bb78f3ec6425d4ac14c6db22ef151c4c69b3f49ad0c,47040.0,17570.0,37.35,Provision 50%
8750e2900bcedf84d5460fe3c3d847fdb50d7f61e04679aa348437d2af4ba978,36000.0,13444.699999999992,37.35,Provision 50%
2a4f43e2655127e8b89c153806e26437aab14e3663b045d47c60dfc5877e2c95,1166880.0,435964.999999999,37.36,Provision 50%
b30a7339934703e5304697259d6b2ac82388d994b03aeaaa6a48808998925194,50100.0,18722.879999999994,37.37,Provision 50%
cb7371e116c226ab63e84d6fa3a9f0f2917fda1ba5762851d5245b86a860fc9f,194480.0,72721.67000000001,37.39,Provision 50%
e022a9da80558909b4a53bf296213513d4742d14d6568eb4f16d3620689609ee,108120.0,40421.69999999992,37.39,Provision 50%
9669d14b622a98f136b8fa29837c4c60c823b41b82e6c429fe563d84b2ae57eb,653940.0,244496.56000000052,37.39,Provision 50%
a146fd05a5048e3efc6ef615c3a8e54994858428198dc41d6caec271a5bd458d,40310.0,15074.399999999992,37.4,Provision 50%
39a4997022026014af47b743528555ee820c5a35b9198e31e1ab45cf341c77f1,146250.0,54726.02999999995,37.42,Provision 50%
a071190f8868c25fa71d425f846209556462c3b139c32c366a473b0d19630b53,8400.0,3144.5,37.43,Provision 50%
92d60b76c70a7141d4338094c1efd7037dafea3d81c58bd1378c0e7426c498ac,146880.0,54979.19999999995,37.43,Provision 50%
7a7a3359bc055fcd16c423fc067dbfafaafa63b37a4976390ed115c1c883119f,1260.0,471.78000000000003,37.44,Provision 50%
88974f5ae1776a2234a6599ebdc8405b080e20990ea164734f3dfea0e98597dc,102300.0,38297.99999999998,37.44,Provision 50%
f7c0286a77823bfbf566e2c313352bde3d9dec308e0d15ed4aaab1ca30128bb2,7560.0,2831.639999999998,37.46,Provision 50%
b925c003e060cfe56a62ee1902baf9c78842707168900862f134f1408464bb78,116280.0,43561.01999999999,37.46,Provision 50%
fcc90ca98b1cd18f4875be3cf0f1914d9d02410ce10d302922eac7269fea9a2f,180500.0,67626.84999999999,37.47,Provision 50%
51e8e16b583b4388ed32d7916ee6de2cd384b66566f9f088c5067b4e7cc43a59,503160.0,188530.99999999997,37.47,Provision 50%
93ac507f28f4cb1d1770575d42bd6bfc7c093ba1bab547a47e7263b3ba9a1e73,1800.0,674.52,37.47,Provision 50%
036d3667b0f65b444b7192c43c79840992c50e40e6f322d434fd5fd94ea17aa7,4200.0,1573.9999999999989,37.48,Provision 50%
62fcbece317b6bcd13875fecb110ef0cd30cc37869af7689726c4f534c1bc8e7,1260.0,472.32,37.49,Provision 50%
25928c49c620937cd141c10df29bb1af701a46fa33925224be965fa2f05ec0c7,4320.0,1620.0399999999997,37.5,Provision 50%
b3eceff0b571d28e9d9b9abec1e3a8fa7f01b8bbb2d039b2996344463e159d92,156860.0,58924.00000000003,37.56,Provision 50%
e442a4418ca833cde3eac430972f8ef68c6b6c7714ce61661869a57811cba869,660000.0,247912.5600000009,37.56,Provision 50%
0dd5f994e91842656d5a4934eb2f62bdadd27a461eb316202a78f52775c084c5,223560.0,83999.99999999985,37.57,Provision 50%
1ed8d83ff6fafc35af330ad1f1f7a36fb75b9829d456a83ba80a97e8b7403453,3360.0,1262.7999999999995,37.58,Provision 50%
88ad2218e139843168e613e71a1a36ae2bd2e752173f256f07f9d55d3803fca7,25850.0,9713.699999999997,37.58,Provision 50%
2c74429f93f996c71df0476f76544e01c8c6297a73b49ed6a5f6163c645cf563,300500.0,112995.09000000008,37.6,Provision 50%
479e7e2f749857dd82befb012ecdf2b6cd306ae357476b69c5b96bda382ef575,6160.0,2318.9999999999995,37.65,Provision 50%
751dde1a33f8524b38df1e6fc113a26adee6660415aadc831d92bb9b7bbf97fc,76000.0,28630.710000000017,37.67,Provision 50%
c297e283f66f9c73017e7edd9b8a1e38db2fb7e9f5eee00bb411ffebe878abc9,420.0,158.2,37.67,Provision 50%
5b3588043cfb25faa34aa39267c55e651572fb296574e049429d241f99e04462,112200.0,42320.0,37.72,Provision 50%
acf279b0628bf267680f159d30d9157c38180b00a0370e40b26a4455ac48b5ab,98703.0,37229.99999999997,37.72,Provision 50%
e00e2db9081b567a4736a9f4aa9d045826acfb874e7a7679d2411f67e6dcdc91,25560.0,9640.609999999993,37.72,Provision 50%
900bd393adf1cc1813cc9eb09853a0d9b1a3aeacebc370d0e7e3813c47705978,4050.0,1528.0199999999998,37.73,Provision 50%
1cae0066389576e650a08d6072c1471b2bf12b7f103e6f9630156c808f036508,1918080.0,724111.2000000014,37.75,Provision 50%
7c9e064c370cb8831001bdfa07d858e2ca7424add4d9f00c7a5c985fded02d45,344320.0,130029.90000000002,37.76,Provision 50%
718a891f8f1f888f9fb5922397d07680bd73e69948ec4ede8387c8088603013b,420.0,158.72000000000003,37.79,Provision 50%
5b2506ddbdeba363fa78198b2fce62b38e303caf256f6a3c2196f2ceac455a81,130680.0,49460.40000000002,37.85,Provision 50%
0d28f48b4cecbee6eac766f4294a1c9092b3a3e8a110229818489eb6a3e26232,159114.0,60282.340000000026,37.89,Provision 50%
46ab1f35a5a252dcba67b73340f654fa965da6e4c3b10a035c516415a921a761,96600.0,36608.75,37.9,Provision 50%
229e941d6ff3add2c658ce75d224e4604c02f9cbe17f0de81b02e98ddbdaabf4,176000.0,66726.52000000005,37.91,Provision 50%
216c87e5df5269439965bda85531b0abc24ad354791de460eaeccc16f1a17238,5400.0,2049.0000000000023,37.94,Provision 50%
4a022feae49cd328e6c36b1b7a782b7a1dee6936914750663b90db71fb6f4902,397950.0,151340.0,38.03,Provision 50%
e7093c434f2db1020546da7fdad78f5950dfadadbb541c574d06ae03d1cc251e,6000.0,2282.450000000001,38.04,Provision 50%
7a4f5924695f298fe6617a390b9b0a29f88afcfe9c94aee48b38f4ffce06b01a,115600.0,44021.70000000004,38.08,Provision 50%
0fe4d726f0df4a438074190676d78c9cdc4b54f0f6905ef6434f8b2d853279e3,92400.0,35259.000000000015,38.16,Provision 50%
b3f44b7642a0eb9532039ba3fd34e0f9ca8885a7b5156d14f61a2706ff55f6f7,49010.0,18702.800000000014,38.16,Provision 50%
0e0eeff74e5adaf8069b739f39cbd331395ea37cf55320e54fd96f0110dec397,256480.0,98048.99999999985,38.23,Provision 50%
a19ac0b59e4bad7e4262e141fa087a7d14f36e4e8a295eff8eda12c55c0a5316,27040.0,10348.799999999985,38.27,Provision 50%
f5bc7c25c053bbaa9c74dbfa8e8c6f2abe766d340dfb5329460f5ca0bc86e220,223300.0,85492.00000000004,38.29,Provision 50%
6237056bd176ce1a2a525b7be54e58241e496c0c6b1d226772840644afe3a635,124400.0,47646.95999999999,38.3,Provision 50%
a60de896d4d04dda799b6a1381d6155137d8014e592a09a8135725c731c7867d,441000.0,169049.99999999988,38.33,Provision 50%
4ea2a1618c70d99dbb32fd9d0b67344879fb4e43ffdba33c32bf71f0d55af28c,13980.0,5358.999999999999,38.33,Provision 50%
c94cfb0b070586fa21daf714ec7c8a07eb745f51f36075a301accf7ef8ede112,441000.0,169050.0,38.33,Provision 50%
3c6f41a72f4356ee216df758383ef42c4e35af29a37b582c7efbd39ae5d779de,672000.0,257600.0000000002,38.33,Provision 50%
88fa86f36c721df1b6a12053c537d5107d6d2d8fdae31489eccaa3fd59bf6f07,315000.0,120750.00000000003,38.33,Provision 50%
6fb9e708e94b5cbc75f1f6c07f48e86b8f9cadc93d1fe41418aa7128091ce26a,232500.0,89125.0,38.33,Provision 50%
ee2ea25f1e5ec9fd1c51510d46693855254ee86c4c1304599ca580e1c28bc527,3360.0,1288.6400000000003,38.35,Provision 50%
713d2bb1340d3313ec14345d6009033b0562897219727acef582d568e7e54632,378000.0,144968.21999999994,38.35,Provision 50%
153a27f1df0936dc02bb0105f0313583637f11838259b93afeade2300ad6fde6,12800.0,4910.639999999999,38.36,Provision 50%
c96fb2342665de6c7ee8c453ef87fe3d8cbf412aee0eb015be0cfe7b644bc1c6,130000.0,49887.0,38.37,Provision 50%
905dffda656c093a62c90ca7ff909334df8308c47c980b672767b78f693a27d1,102420.0,39323.99999999998,38.39,Provision 50%
ef3708e35cac37f25187e25f10ff4afa584e44a84cd21683e4334b48b39c6f9c,420.0,161.26000000000002,38.4,Provision 50%
352c7cea1d711e69e348bde74832a0c4bb8ca2cb628888dd313a063733cd67f9,42000.0,16144.56,38.44,Provision 50%
ab19c628fd2193207147517872af0874c7ba2b7c53eafe44f2f9402dbeacdc1d,64200.0,24709.200000000023,38.49,Provision 50%
95d389e9324b5ed32cdfb13062d9aa42a9f2323e8fd8c4d10c474fcb1a7c2647,43600.0,16786.0,38.5,Provision 50%
be1a58ca61e60340942397dd78ed3a479613d6bea0279a9e89e1679c51a7778f,25520.0,9831.199999999997,38.52,Provision 50%
008c068bf7ff8846ec132c752fbaeeef87ebbf8dfd0fc448ed89bdb817fb0f65,17280.0,6658.919999999998,38.54,Provision 50%
8c62f672fd930357a7c6615ac8fff47c34a19fd2fc7b45ffc7eac0c6e4290261,1550.0,598.1999999999999,38.59,Provision 50%
64d6e8e7f164c3ae33c66c0130231421865863e1a9b462efc0af0e9bbca1d026,6120.0,2363.0,38.61,Provision 50%
8bac737baf95141911cbbea8e46132b281f6bbcb8f1388b1d4f8fb21ac886ae1,280410.0,108301.49999999987,38.62,Provision 50%
9d043dccbec88b96bcd969dd018466b988953b842126df2fb3d4d065b190a954,46000.0,17766.4,38.62,Provision 50%
61840354fb038ba4ebde0899e560ea59b5e822157038d2ec4cca3656e7e65d66,4472120.0,1730320.0000000044,38.69,Provision 50%
9708d32ee8b52f5500965e9e40c5fc64f5eb3b4501211fd9f8bd2165ddae3ca6,750.0,290.46,38.73,Provision 50%
1c66eba094e1db2b3b9d58bc6ab2055bfc536966d8ac391bea8fe6f0423e8947,591000.0,229267.9999999972,38.79,Provision 50%
